ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Tenure,Cluster,Recency,Monetary,Frequency,R,F,M,RFM_Score,Segment,T,CLTV_label
626,1951,Graduation,Partner,32871.0,1,1,2013-03-09,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,64,1,2,9,3,1,2013,22,0,28,10.75,4,4,1,1,411,Promising,477,Non-profitable
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,40,1,2,22,9,3,2013,15,2,35,35.13333333333333,15,4,3,3,433,Potential Loyalists,280,Non-profitable
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,50,0,0,19,3,1,2013,21,0,51,21.5,6,3,2,2,322,About to sleep,467,Non-profitable
7441,1973,Graduation,Single,71128.0,1,0,2012-10-06,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,42,1,1,6,10,4,2012,27,1,80,67.29166666666667,24,1,5,4,154,Can't loose,631,Non-profitable
1071,1976,PhD,Single,70179.0,0,1,2013-07-21,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,39,1,1,21,7,3,2013,17,3,10,44.95652173913044,23,5,5,4,554,Champions,343,Non-profitable
10061,1950,Graduation,Partner,59462.0,0,1,2013-01-05,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,65,1,1,5,1,1,2013,24,3,29,47.30434782608695,23,4,5,4,454,Loyal Customers,540,Non-profitable
8775,1969,Graduation,Partner,38361.0,1,0,2013-12-27,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,46,1,1,27,12,4,2013,12,0,74,19.571428571428573,7,2,2,2,222,Hibernating,184,Profitable
2345,1982,PhD,Partner,70038.0,0,0,2013-10-25,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,33,0,0,25,10,4,2013,14,3,54,77.75,16,3,4,5,345,Loyal Customers,247,Non-profitable
322,1978,Graduation,Partner,42554.0,1,1,2013-01-12,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,37,1,2,12,1,1,2013,23,0,93,8.2,5,1,1,1,111,Hibernating,533,Non-profitable
10897,1974,Graduation,Partner,67445.0,0,1,2012-08-12,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,41,1,1,12,8,3,2012,29,3,63,43.48148148148148,27,2,5,4,254,Can't loose,686,Non-profitable
123,1951,Graduation,Single,67046.0,0,1,2013-01-06,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,64,1,1,6,1,1,2013,24,3,92,76.38461538461539,13,1,3,5,135,At risk,539,Non-profitable
6103,1948,Graduation,Partner,42192.0,0,0,2013-09-06,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,67,0,0,6,9,3,2013,16,0,40,16.666666666666668,6,3,2,2,322,About to sleep,296,Profitable
7899,1952,PhD,Partner,77610.0,0,1,2012-10-29,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,63,1,1,29,10,4,2012,26,1,70,112.0,15,2,3,5,235,At risk,608,Non-profitable
1655,1979,Graduation,Partner,34350.0,1,0,2013-10-19,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,1,1,19,10,4,2013,14,0,81,12.0,4,1,1,2,112,Hibernating,253,Non-profitable
2406,1949,Graduation,Partner,54591.0,0,1,2013-08-05,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,66,1,1,5,8,3,2013,17,2,63,32.4375,16,2,4,3,243,At risk,328,Non-profitable
2712,1956,Graduation,Partner,71866.0,0,1,2013-12-25,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,59,1,1,25,12,4,2013,12,2,85,37.63157894736842,19,1,4,4,144,At risk,186,Non-profitable
5517,1969,Graduation,Partner,25293.0,1,0,2013-09-15,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,46,1,1,15,9,3,2013,15,0,51,9.25,4,3,1,1,311,About to sleep,287,Non-profitable
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,28,0,0,10,1,1,2013,24,2,23,36.27777777777778,18,4,4,3,443,Loyal Customers,535,Non-profitable
2254,1983,Graduation,Partner,69520.0,0,0,2013-07-07,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,32,0,0,7,7,3,2013,18,1,95,72.75,20,1,4,5,145,At risk,357,Non-profitable
10281,1970,Graduation,Single,64713.0,1,0,2014-02-07,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,45,1,1,7,2,1,2014,10,2,11,35.411764705882355,17,5,4,3,543,Champions,142,Non-profitable
6958,1977,PostGraduation,Partner,27889.0,1,0,2013-07-05,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,38,1,1,5,7,3,2013,18,0,42,6.5,4,3,1,1,311,About to sleep,359,Profitable
954,1960,UnderGraduation,Single,22123.0,0,0,2014-03-27,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,55,0,0,27,3,1,2014,9,0,77,17.0,6,2,2,2,222,Hibernating,94,Non-profitable
4643,1973,Graduation,Partner,27803.0,1,0,2012-08-26,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,1,1,26,8,3,2012,28,0,40,25.142857142857142,7,3,2,3,323,About to sleep,672,Non-profitable
6497,1960,Graduation,Partner,51651.0,0,1,2012-11-07,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,55,1,1,7,11,4,2012,26,2,32,33.30769230769231,13,4,3,3,433,Potential Loyalists,599,Non-profitable
5396,1988,Graduation,Partner,68487.0,0,0,2013-01-13,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,27,0,0,13,1,1,2013,23,3,48,47.10344827586207,29,3,5,4,354,Loyal Customers,532,Non-profitable
1052,1969,Graduation,Partner,56796.0,0,1,2013-02-16,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,46,1,1,16,2,1,2013,22,3,24,41.708333333333336,24,4,5,4,454,Loyal Customers,498,Non-profitable
2802,1992,PostGraduation,Partner,87000.0,0,0,2012-12-15,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,23,0,0,15,12,4,2012,24,3,61,56.52941176470589,17,2,4,4,244,At risk,561,Non-profitable
6343,1959,Graduation,Partner,79823.0,0,1,2014-03-31,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,56,1,1,31,3,1,2014,9,1,6,69.0,22,5,5,5,555,Champions,90,Non-profitable
6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,35,1,1,4,10,4,2013,15,0,16,9.333333333333334,6,5,2,1,521,Potential Loyalists,268,Non-profitable
7901,1971,PostGraduation,Partner,34109.0,0,1,2013-11-06,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,44,1,1,6,11,4,2013,14,0,39,7.333333333333333,3,4,1,1,411,Promising,235,
4865,1974,PostGraduation,Single,53367.0,1,1,2013-08-31,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,41,1,2,31,8,3,2013,16,2,2,28.571428571428573,14,5,3,3,533,Potential Loyalists,302,
2686,1969,UnderGraduation,Partner,22390.0,0,0,2013-10-21,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,0,0,21,10,4,2013,14,0,49,8.666666666666666,3,3,1,1,311,About to sleep,251,
3107,1976,Graduation,Partner,71322.0,0,1,2014-05-02,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,39,1,1,2,5,2,2014,8,2,31,29.166666666666668,12,4,3,3,433,Potential Loyalists,58,
7734,1993,Graduation,Single,79244.0,0,0,2012-12-19,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,22,0,0,19,12,4,2012,24,3,58,57.90476190476191,21,3,5,4,354,Loyal Customers,557,
1146,1949,PostGraduation,Partner,49912.0,0,1,2012-09-07,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,66,1,1,7,9,3,2012,28,3,5,39.72727272727273,22,5,5,4,554,Champions,660,
11031,1950,PhD,Partner,48699.0,1,1,2013-05-21,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,65,1,2,21,5,2,2013,19,0,90,10.0,4,1,1,1,111,Hibernating,404,
7428,1975,Graduation,Partner,80144.0,0,0,2013-09-30,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0,40,0,0,30,9,3,2013,15,3,47,75.94444444444444,18,3,4,5,345,Loyal Customers,272,
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,3,11,0,59,1,2,28,5,2,2013,19,0,25,26.4,10,4,3,3,433,Potential Loyalists,397,
1103,1976,PostGraduation,Partner,81929.0,1,0,2012-09-29,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,3,11,1,39,1,1,29,9,3,2012,27,1,60,114.05555555555556,18,2,4,5,245,At risk,638,
3422,1975,Graduation,Partner,76068.0,0,1,2012-11-29,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,3,11,0,40,1,1,29,11,4,2012,25,3,67,152.88888888888889,9,2,2,5,225,Hibernating,577,
1055,1976,PostGraduation,Partner,53204.0,1,1,2014-03-20,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0,39,1,2,20,3,1,2014,9,0,40,11.25,4,3,1,1,311,About to sleep,101,
1241,1984,PostGraduation,Partner,14796.0,1,0,2012-09-17,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,3,11,1,31,1,1,17,9,3,2012,27,0,1,12.75,4,5,1,2,512,New Customers,650,
2909,1974,PhD,Partner,78128.0,0,1,2014-02-19,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,3,11,0,41,1,1,19,2,1,2014,10,3,89,70.22222222222223,18,1,4,5,145,At risk,130,
5802,1972,UnderGraduation,Partner,14188.0,0,0,2013-02-28,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,3,11,0,43,0,0,28,2,1,2013,22,0,40,12.5,6,3,2,2,322,About to sleep,486,
1407,1986,UnderGraduation,Partner,20425.0,1,0,2012-10-29,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,29,1,1,29,10,4,2012,26,0,5,11.4,5,5,1,2,512,New Customers,608,
6183,1962,PostGraduation,Partner,58646.0,0,1,2013-06-10,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,53,1,1,10,6,2,2013,19,0,3,20.0,7,5,2,2,522,Potential Loyalists,384,
340,1970,Graduation,Single,72967.0,0,1,2012-12-15,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,3,11,1,45,1,1,15,12,4,2012,24,2,1,29.235294117647054,17,5,4,3,543,Champions,561,
5991,1949,PostGraduation,Partner,48150.0,0,1,2013-06-08,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,3,11,0,66,1,1,8,6,2,2013,19,0,24,26.6,10,4,3,3,433,Potential Loyalists,386,
3104,1961,Graduation,Single,82332.0,0,0,2012-09-17,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,3,11,1,54,0,0,17,9,3,2012,27,1,89,100.3,20,1,4,5,145,At risk,650,
9729,1955,Graduation,Single,58275.0,1,1,2013-06-02,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,3,11,0,60,1,2,2,6,2,2013,19,2,48,36.1764705882353,17,3,4,3,343,Loyal Customers,392,
1008,1981,PhD,Partner,44953.0,0,0,2012-12-21,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,3,11,0,34,0,0,21,12,4,2012,24,3,31,44.391304347826086,23,4,5,4,454,Loyal Customers,555,
3969,1974,PostGraduation,Partner,43018.0,0,1,2013-11-01,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,3,11,0,41,1,1,1,11,4,2013,14,0,46,22.166666666666668,6,3,2,2,322,About to sleep,240,
1916,1954,PostGraduation,Partner,45736.0,0,1,2013-07-24,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,3,11,0,61,1,1,24,7,3,2013,17,2,92,31.214285714285715,14,1,3,3,133,At risk,340,
9907,1969,PostGraduation,Partner,66476.0,0,1,2013-12-04,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,3,11,0,46,1,1,4,12,4,2013,13,3,80,42.208333333333336,24,1,5,4,154,Can't loose,207,
87,1981,PostGraduation,Partner,27733.0,1,0,2013-08-26,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,1,1,26,8,3,2013,16,0,16,11.4,5,5,1,2,512,New Customers,307,
8659,1952,PhD,Partner,69805.0,0,1,2014-01-21,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,3,11,0,63,1,1,21,1,1,2014,11,3,50,41.52,25,3,5,4,354,Loyal Customers,159,
6262,1962,PostGraduation,Single,72217.0,0,0,2013-04-10,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,3,11,0,53,0,0,10,4,2,2013,21,1,93,74.9047619047619,21,1,5,5,155,Can't loose,445,
6147,1971,Graduation,Single,25818.0,1,0,2012-10-18,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,3,11,0,44,1,1,18,10,4,2012,26,0,51,9.333333333333334,3,3,1,1,311,About to sleep,619,
8832,1976,PostGraduation,Partner,37509.0,1,0,2012-09-12,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,39,1,1,12,9,3,2012,28,0,24,17.571428571428573,7,4,2,2,422,Potential Loyalists,655,
10067,1976,PostGraduation,Partner,25176.0,1,1,2013-08-10,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,1,2,10,8,3,2013,16,0,79,4.333333333333333,3,2,1,1,211,Hibernating,323,
7532,1980,Graduation,Partner,43586.0,0,1,2012-08-30,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,35,1,1,30,8,3,2012,28,0,26,18.857142857142858,7,4,2,2,422,Potential Loyalists,668,
4915,1956,PostGraduation,Partner,53230.0,0,1,2012-08-03,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,59,1,1,3,8,3,2012,29,2,86,38.526315789473685,19,1,4,4,144,At risk,695,
2088,1972,Graduation,Partner,84906.0,0,0,2013-10-04,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,43,0,0,4,10,4,2013,15,1,98,70.91304347826087,23,1,5,5,155,Can't loose,268,
2493,1966,Graduation,Partner,61286.0,0,1,2013-08-02,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,49,1,1,2,8,3,2013,17,2,34,38.0,16,4,4,4,444,Loyal Customers,331,
6292,1986,PhD,Partner,82333.0,0,0,2013-03-30,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,29,0,0,30,3,1,2013,21,1,60,107.17647058823528,17,2,4,5,245,At risk,456,
1631,1965,PhD,Partner,65220.0,0,0,2012-09-03,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1,50,0,0,3,9,3,2012,28,3,3,67.47368421052632,19,5,4,4,544,Champions,664,
10104,1974,Graduation,Partner,33590.0,2,1,2013-11-03,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,41,1,3,3,11,4,2013,14,0,65,2.6666666666666665,3,2,1,1,211,Hibernating,238,
3006,1976,Graduation,Single,30992.0,1,0,2013-04-22,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,1,22,4,2,2013,20,0,83,10.75,4,1,1,1,111,Hibernating,433,
3919,1976,PostGraduation,Single,72309.0,0,0,2013-03-11,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,39,0,0,11,3,1,2013,22,1,64,101.63157894736842,19,2,4,5,245,At risk,475,
642,1980,UnderGraduation,Partner,16005.0,1,0,2012-08-14,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,35,1,1,14,8,3,2012,29,0,69,20.6,5,2,1,2,212,Hibernating,684,
4369,1957,PostGraduation,Single,65487.0,0,0,2014-01-10,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0,58,0,0,10,1,1,2014,11,3,48,83.5,14,3,3,5,335,Need Attention,170,
10127,1965,Graduation,Partner,58692.0,0,1,2014-04-06,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0,50,1,1,6,4,2,2014,9,2,21,28.214285714285715,14,4,3,3,433,Potential Loyalists,84,
271,1969,Graduation,Single,40590.0,1,1,2013-10-02,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,46,1,2,2,10,4,2013,15,0,30,25.8,10,4,3,3,433,Potential Loyalists,270,
4973,1970,Graduation,Single,20587.0,1,0,2014-05-11,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,45,1,1,11,5,2,2014,7,0,39,6.25,4,4,1,1,411,Promising,49,
2948,1954,PostGraduation,Single,62637.0,0,1,2014-03-01,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0,61,1,1,1,3,1,2014,10,0,76,20.55555555555556,9,2,2,2,222,Hibernating,120,
2715,1966,PostGraduation,Single,29435.0,1,1,2012-08-06,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1,49,1,2,6,8,3,2012,29,0,11,25.714285714285715,7,5,2,3,523,Potential Loyalists,692,
10432,1974,Graduation,Single,19346.0,1,0,2014-01-30,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,1,1,30,1,1,2014,11,0,26,5.5,4,4,1,1,411,Promising,150,
9216,1971,Graduation,Partner,35788.0,1,1,2014-01-23,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,44,1,2,23,1,1,2014,11,0,34,8.8,5,4,1,1,411,Promising,157,
7124,1968,Graduation,Single,36997.0,1,1,2013-02-01,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0,47,1,2,1,2,1,2013,23,0,72,13.428571428571429,7,2,2,2,222,Hibernating,513,
9727,1957,Graduation,Partner,23539.0,0,0,2014-02-28,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11,0,58,0,0,28,2,1,2014,10,0,13,13.5,6,5,2,2,522,Potential Loyalists,121,
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,42,1,1,17,1,1,2014,11,2,58,38.0,21,3,5,4,354,Loyal Customers,163,
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11,1,58,0,0,23,11,4,2013,13,3,12,74.11111111111111,18,5,4,5,545,Champions,218,
1818,1971,PhD,Partner,29732.0,1,0,2014-03-25,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,44,1,1,25,3,1,2014,9,0,23,9.5,4,4,1,1,411,Promising,96,
1100,1960,PostGraduation,Partner,41275.0,1,2,2014-03-24,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11,0,55,1,3,24,3,1,2014,9,0,33,8.714285714285714,7,4,2,1,421,Potential Loyalists,97,
7873,1973,PhD,Partner,63516.0,1,1,2013-07-06,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,42,1,2,6,7,3,2013,18,0,30,25.0,12,4,3,3,433,Potential Loyalists,358,
10609,1962,PhD,Partner,42769.0,0,1,2013-10-12,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,53,1,1,12,10,4,2013,14,0,15,14.666666666666666,6,5,2,2,522,Potential Loyalists,260,
6950,1958,PostGraduation,Partner,49572.0,1,1,2013-12-15,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,1,2,15,12,4,2013,12,0,25,10.8,5,4,1,1,411,Promising,196,
7233,1972,Graduation,Partner,69209.0,0,0,2012-09-17,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,43,0,0,17,9,3,2012,27,1,4,127.28571428571428,14,5,3,5,535,Potential Loyalists,650,
9481,1976,Graduation,Partner,17148.0,1,0,2014-01-28,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,39,1,1,28,1,1,2014,11,0,80,9.714285714285714,7,1,2,1,121,Hibernating,152,
7699,1969,Graduation,Single,40590.0,1,1,2013-10-02,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,46,1,2,2,10,4,2013,15,0,30,25.8,10,4,3,3,433,Potential Loyalists,270,
2711,1976,PostGraduation,Partner,30560.0,1,0,2013-06-27,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,1,27,6,2,2013,18,0,6,7.75,4,5,1,1,511,New Customers,367,
8933,1983,PostGraduation,Partner,32146.0,1,0,2014-05-12,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,32,1,1,12,5,2,2014,7,0,16,11.0,6,5,2,1,521,Potential Loyalists,48,
8726,1964,PostGraduation,Single,41713.0,1,1,2014-04-29,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,51,1,2,29,4,2,2014,8,0,57,21.75,8,3,2,2,322,About to sleep,61,
1515,1975,PostGraduation,Partner,34176.0,0,1,2014-01-22,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11,0,40,1,1,22,1,1,2014,11,0,9,7.0,4,5,1,1,511,New Customers,158,
5186,1955,PhD,Partner,58482.0,0,1,2014-03-12,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,60,1,1,12,3,1,2014,9,2,59,36.55,20,2,4,3,243,At risk,109,
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,3,11,0,50,1,1,25,1,1,2014,11,0,78,24.90909090909091,11,2,3,3,233,At risk,155,
5667,1964,PhD,Partner,60896.0,0,1,2012-10-11,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1,51,1,1,11,10,4,2012,27,1,90,73.95652173913044,23,1,5,5,155,Can't loose,626,
902,1980,Graduation,Partner,62994.0,1,0,2014-03-04,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11,0,35,1,1,4,3,1,2014,10,0,74,26.0,12,2,3,3,233,At risk,117,
977,1957,Graduation,Partner,47320.0,0,1,2013-08-01,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11,0,58,1,1,1,8,3,2013,17,2,10,29.571428571428573,14,5,3,3,533,Potential Loyalists,332,
7313,1949,PostGraduation,Single,74859.0,0,0,2013-06-03,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,66,0,0,3,6,2,2013,19,1,63,71.13636363636364,22,2,5,5,255,Can't loose,391,
7600,1992,UnderGraduation,Single,15253.0,1,0,2013-10-28,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,3,11,0,23,1,1,28,10,4,2013,14,0,13,7.25,4,5,1,1,511,New Customers,244,
9706,1974,PhD,Single,31560.0,1,0,2013-06-24,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11,0,41,1,1,24,6,2,2013,18,0,98,15.666666666666666,6,1,2,2,122,Hibernating,370,
2429,1954,Graduation,Single,72071.0,0,1,2013-02-14,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,61,1,1,14,2,1,2013,22,3,4,78.70588235294117,17,5,4,5,545,Champions,500,
3520,1990,PostGraduation,Single,91172.0,0,0,2013-03-27,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,3,11,1,25,0,0,27,3,1,2013,21,3,94,78.0,14,1,3,5,135,At risk,459,
10394,1984,Graduation,Partner,90000.0,0,0,2013-12-23,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,3,11,0,31,0,0,23,12,4,2013,12,1,91,87.0,17,1,4,5,145,At risk,188,
4548,1981,Graduation,Single,41967.0,1,1,2013-11-23,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,34,1,2,23,11,4,2013,13,0,66,13.5,4,2,1,2,212,Hibernating,218,
9362,1965,Graduation,Single,69263.0,0,1,2014-03-05,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,3,11,0,50,1,1,5,3,1,2014,10,2,14,33.411764705882355,17,5,4,3,543,Champions,116,
3968,1970,PostGraduation,Single,65706.0,0,0,2013-06-28,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,0,3,11,1,45,0,0,28,6,2,2013,18,3,77,46.11538461538461,26,2,5,4,254,Can't loose,366,
4084,1975,Graduation,Partner,60934.0,0,1,2014-01-17,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,3,11,0,40,1,1,17,1,1,2014,11,3,41,41.57142857142857,21,3,5,4,354,Loyal Customers,163,
6721,1951,Graduation,Partner,71965.0,0,1,2013-07-29,572,19,286,50,38,248,3,6,3,5,3,0,0,0,0,0,0,3,11,0,64,1,1,29,7,3,2013,17,3,21,86.64285714285714,14,4,3,5,435,Potential Loyalists,335,
2829,1955,Graduation,Partner,65210.0,0,1,2014-03-10,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,3,11,0,60,1,1,10,3,1,2014,9,2,25,36.55,20,4,4,3,443,Loyal Customers,111,
1772,1975,PhD,Partner,79174.0,0,0,2013-01-11,1074,37,518,193,92,129,1,5,6,7,2,0,0,1,1,0,0,3,11,1,40,0,0,11,1,1,2013,24,1,2,113.5,18,5,4,5,545,Champions,534,
1544,1967,PostGraduation,Single,81380.0,0,0,2012-12-22,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,3,11,0,48,0,0,22,12,4,2012,24,1,51,118.3125,16,3,4,5,345,Loyal Customers,554,
492,1973,PhD,Single,48432.0,0,1,2012-10-18,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,0,42,1,1,18,10,4,2012,26,2,3,30.285714285714285,14,5,3,3,533,Potential Loyalists,619,
4377,1971,Graduation,Partner,52914.0,0,1,2013-01-07,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,3,11,0,44,1,1,7,1,1,2013,24,2,32,44.23076923076923,13,4,3,4,434,Potential Loyalists,538,
